日期,王者荣耀,lol,原神,绝地求生,和平精英,英雄联盟,穿越火线,cf,逆水寒,剑网3,梦幻西游,dnf,炉石传说,守望先锋,魔兽世界
2020-09-24,171838,40296,120903,7049,28844,24566,9111,12356,15194,3404,13704,14615,7641,4449,10434
2020-09-25,113404,81228,213032,7678,36049,40791,10178,13189,10128,3971,13563,13022,7593,4669,9150
2020-09-26,126089,81067,175213,9978,56358,41616,14167,22026,9347,3140,12258,12466,7526,5738,8831
2020-09-27,76069,100422,186860,6994,25686,46258,9054,17642,7930,3160,13511,12544,6956,4618,9308
2020-09-28,68336,75665,450985,7902,23479,37381,8277,14435,7289,3582,16355,18721,7308,4414,9033
2020-09-29,73533,88959,269913,7583,32348,42117,8610,14894,6674,3124,21683,16001,16348,4469,9137
2020-09-30,114799,128046,222592,9603,54859,61330,11809,18534,6307,2842,15013,15032,21579,6143,8973
2020-10-01,160726,61854,216186,12069,101075,36776,22632,42187,5152,2370,13077,15186,12379,6525,8820
2020-10-02,137695,49892,191576,11294,87087,30743,16058,19067,5223,2289,12365,14237,10615,6257,8711
2020-10-03,121288,86429,174403,10790,78379,45704,13533,13667,5203,2298,12034,14625,8525,5748,7794
2020-10-04,110253,84393,166051,10081,71519,44736,13061,12616,5093,2406,11723,13760,7920,5523,7810
2020-10-05,106580,83079,158559,9594,65993,43598,12277,12364,4772,2643,13795,13048,7368,5251,7452
2020-10-06,100848,84176,169120,9863,61645,44845,12332,11873,4635,2523,17392,13576,7244,5202,7755
2020-10-07,97379,62020,156853,9918,59614,33839,11708,11806,4367,2649,12613,15066,7760,5428,8197
2020-10-08,87070,89236,147143,8855,50243,44351,10870,11260,4228,2987,12282,14610,7914,5799,8238
2020-10-09,59293,101277,133087,6484,28747,48163,8097,11297,3741,3105,13936,14351,7552,4770,9366
2020-10-10,68924,110236,133785,6971,34948,54032,8321,12745,3680,2859,13298,14815,7227,5994,9375
2020-10-11,95412,105292,134513,9096,53393,55082,11355,15345,3820,2629,13537,13234,6965,6323,8860
2020-10-12,69329,108101,119524,6534,29760,59995,7243,11744,7103,3260,17111,13609,6735,4985,10004
2020-10-13,68326,58651,111865,6558,30977,34004,6923,11678,6600,3040,20965,13991,7085,5378,10964
2020-10-14,68356,64873,107885,7552,28381,48196,7095,11457,5060,3164,19706,15929,12559,7590,13706
2020-10-15,96517,222825,104871,8365,29035,124109,7625,13401,5555,3612,15250,23076,8509,5758,27995
2020-10-16,95837,137383,98224,7822,38468,82218,8071,13798,5795,3553,13120,13418,11903,5565,13872
2020-10-17,119874,123914,108916,10411,65695,79629,12325,17795,5574,2340,11761,11323,7681,5785,10570
2020-10-18,100782,94444,103557,9174,54468,59471,11039,12612,6714,2325,11723,10665,6738,5168,9811
2020-10-19,60530,62416,83430,5789,26970,37846,6740,11077,4797,3078,16018,11682,6772,4174,10377
2020-10-20,58746,70555,90198,6610,25817,45216,6850,10450,4551,2631,19501,12460,7023,4089,9474
2020-10-21,62099,53503,84883,11357,26309,36307,6523,10432,4516,2582,14054,16310,6989,4060,13620
2020-10-22,61714,55207,91129,7400,27838,36990,6923,11470,5223,2948,12703,15019,11514,3811,10780
2020-10-23,82055,56734,83182,7764,38220,36989,7268,10745,4668,2555,13133,12486,28391,4738,9051
2020-10-24,116073,105255,97666,10736,65739,64293,11372,13814,4422,2349,11288,10943,16606,6032,8638
2020-10-25,105098,113670,84583,9624,55429,74200,10032,11297,4416,2285,10712,10321,9284,4625,10481
2020-10-26,63864,62711,73389,6249,27473,48521,6309,9988,2731,3146,14206,10929,8819,3781,9176
2020-10-27,72701,72668,67601,8819,27818,115641,6331,10231,2763,3224,19452,11692,8584,3892,9581
2020-10-28,77794,72747,64017,6824,27790,108041,5777,9434,2702,4414,12588,17138,8025,4005,9130
2020-10-29,73764,81025,64506,8155,30280,95342,5976,9839,4836,6603,12674,22461,7788,3955,8346
2020-10-30,87583,84829,85285,7250,40314,89105,6801,10238,4633,4566,12631,15428,7800,4543,10643
2020-10-31,124195,224068,85231,10629,66710,180277,10155,12322,4588,3505,12203,13548,7606,5525,8420
2020-11-01,129468,79422,73842,9174,53766,78667,9591,16918,4463,3166,12974,12651,7501,4713,9103
2020-11-02,71113,51321,69171,6262,30885,46785,6094,11082,4245,4283,15215,13254,7467,3924,8399
2020-11-03,65313,44239,59645,6197,28770,39061,6112,11199,4096,3753,16510,13314,8016,3954,8755
2020-11-04,60335,42281,78655,7243,27358,35851,5962,11258,4385,3758,11840,13700,9314,3894,8144
2020-11-05,61683,44019,61258,6745,27675,32904,5636,12447,4714,4546,12512,15397,16833,3803,10889
2020-11-06,78748,48345,55583,7483,37311,40112,7350,14926,5071,3663,12631,12440,17257,4263,8975
2020-11-07,118732,47625,69561,11229,65317,48813,12509,25421,5149,3255,12954,11826,11318,5017,9238
2020-11-08,98673,42188,63078,9787,52640,37947,10085,16788,4964,2942,11790,11144,9914,4717,8624
2020-11-09,62796,40708,46514,6249,26326,28861,6351,12941,4454,3630,13761,11922,10150,3669,8858
2020-11-10,65116,49823,48144,6193,26366,31752,5896,12349,4756,3185,16632,11817,11139,3739,8926
2020-11-11,58970,94913,114588,6442,28857,52609,5679,12310,4387,3088,12314,12953,12986,3764,9253
2020-11-12,60750,99003,74198,6514,28801,57986,6090,12692,4919,3644,12317,15519,19429,4074,11179
2020-11-13,83595,75384,78963,7483,39315,49012,7552,13736,5375,3148,12364,11854,25771,4404,8996
2020-11-14,123141,56234,92984,10956,67883,47143,11527,18782,3701,2881,12203,11272,20460,5435,9010
2020-11-15,101243,45446,80519,10069,59747,36997,9843,15492,3295,2739,12990,11246,15436,4964,8580
2020-11-16,70613,40631,65043,6752,32592,28374,6342,13302,5150,3423,14508,11638,13522,3982,8810
2020-11-17,69590,38992,59630,6616,30763,27515,6312,13151,4955,3105,16370,12059,14529,4077,10061
2020-11-18,66023,36831,59171,10706,46238,25206,6434,13546,5079,2993,12980,15663,25415,4273,9946
2020-11-19,65191,32872,77746,7326,39486,23516,6628,12723,5214,3240,12870,14857,18114,3993,11554
2020-11-20,83037,35959,67295,7976,49385,25698,7534,13385,5167,2789,13267,12838,18122,5416,12381
2020-11-21,117289,36098,81612,11112,81130,30515,11847,19239,5792,2565,12675,11840,16555,6137,11975
2020-11-22,96164,31330,69176,9447,62583,25035,9657,15177,5153,2463,11868,10903,14281,4851,11418
2020-11-23,61988,29188,56135,6435,30469,20269,6181,12826,4429,2971,14502,11600,14026,3602,17895
2020-11-24,58807,29542,52145,6545,28926,20316,5848,11865,4508,2330,16335,11178,14864,3738,27544
2020-11-25,59170,32998,55834,6679,29042,20844,5829,12275,4571,2256,12505,15852,13556,3831,18359
2020-11-26,64239,47434,50758,7067,30289,26339,5633,12521,4997,2580,11969,20958,10820,4178,15860
2020-11-27,77235,33903,56113,7826,39317,22349,6490,12321,4244,2578,12067,13525,9906,4411,13670
2020-11-28,113123,32248,71949,10411,65933,25150,10178,15370,4462,2333,11268,13001,9617,5101,14147
2020-11-29,90866,28132,65163,8973,52835,21393,8554,13498,3943,2171,11520,11074,8784,4478,13421
2020-11-30,68596,28126,69866,6353,26941,18436,5876,12829,3343,3259,16812,11291,8547,3839,13638
2020-12-01,71280,30228,67215,5991,25569,17496,6952,16910,3561,2415,17269,12201,7955,3687,11112
2020-12-02,56738,32002,81587,8886,24835,17388,7699,14237,3468,2495,12524,12455,7331,3664,10412
2020-12-03,58671,27081,79635,5997,24728,16417,6667,12672,2646,3401,11538,12340,6964,4250,10682
2020-12-04,73439,23930,73016,6401,33432,17365,7809,12730,2492,2609,11460,10901,7649,4173,10173
2020-12-05,115822,24711,91740,8887,59102,20646,13305,22306,4037,2316,10789,10599,9848,5293,11191
2020-12-06,93952,23488,77861,8604,50386,18993,10979,12591,3742,2255,11269,10912,10189,6459,13857
2020-12-07,65147,22204,65907,5960,27094,18277,6724,9232,3477,2686,13029,11486,8756,4203,10474
2020-12-08,75862,22308,60308,6152,27678,20656,6493,8673,3545,2357,14889,11522,8393,3768,11627
2020-12-09,66071,26591,71613,6646,25616,19016,8721,19164,3515,2527,11851,13775,8350,4135,11976
2020-12-10,66407,34820,67343,6663,26295,23423,7097,13244,4026,2514,11814,14772,7224,4056,10465
2020-12-11,86819,30656,80010,6933,36030,20904,8168,14127,3864,2371,12589,11102,7120,4412,8733
2020-12-12,122062,26823,83912,9754,61913,22677,13903,23497,4053,2061,11025,10783,7821,5260,10398
2020-12-13,107338,23059,71399,8959,52311,19819,10817,14166,4051,2037,11996,11139,8212,5373,8475
2020-12-14,68552,21476,58618,6107,25981,16263,6670,11519,3512,2678,15752,10471,8679,4488,8663
2020-12-15,63689,22494,51425,6190,25321,16668,6327,10490,3366,2326,17369,10897,16988,4876,8782
2020-12-16,63940,20088,47416,10121,24626,15543,5887,9492,3320,2139,12800,11650,21915,5656,8512
2020-12-17,55617,20079,45771,6704,24939,15185,5889,9645,43116,2531,11794,11566,11386,4458,9588
2020-12-18,83467,26657,52325,7394,34487,18785,7105,10307,39739,2315,12293,10499,9475,4630,7509
2020-12-19,125386,27776,64979,9998,60140,21285,11614,13396,33750,2223,11516,10600,8807,5055,7107
2020-12-20,94510,23824,56598,8702,49522,18222,9720,11210,29862,2000,12018,22469,8044,4718,6777
2020-12-21,65145,24619,50557,6022,25559,17039,6176,9673,29642,2681,14639,14826,10508,5004,12530
2020-12-22,64818,27266,46108,6056,25925,18425,5845,9766,31593,2210,16237,12713,7617,3949,8862
2020-12-23,56451,29181,89361,6810,27294,21108,6190,10608,43991,2205,13233,16367,7712,4409,8593
2020-12-24,57132,23637,60598,5954,27875,16693,6357,9817,42757,2384,12313,22429,6806,4101,8348
2020-12-25,75497,28917,57471,7575,37178,21184,10545,38663,39092,2401,14376,16712,7511,4759,8483
2020-12-26,104784,30088,68323,10087,63134,24837,14602,14541,37934,2083,12879,16433,7836,5326,8125
2020-12-27,91286,29481,62400,9353,53903,23570,11905,12916,33627,2045,13548,15672,8098,5361,8047
2020-12-28,70073,24704,48280,6755,28515,19622,7850,11529,33027,3146,16961,17479,7667,4170,8355
2020-12-29,69175,23777,51150,7246,30710,18487,7837,10872,36283,2599,18507,16552,7819,3851,8196
2020-12-30,65406,22819,47974,7648,30917,17397,7490,11287,37380,2646,14014,17970,7577,4082,7988
2020-12-31,96008,30798,59584,7845,45482,21556,9678,14728,24138,3121,13575,16819,7721,4657,8089
2021-01-01,388955,44117,73492,11625,219846,28412,26736,24774,31921,2026,15247,14321,8054,5768,7265
2021-01-02,116625,32917,64042,11428,78017,24114,12927,15282,39388,2184,14203,14386,7719,4926,7869
2021-01-03,90908,25918,52032,9200,54737,19092,10104,12793,35742,2244,13111,13087,7177,4341,7418
2021-01-04,69645,25467,44018,7199,31318,18375,7576,12080,26172,2792,15695,15072,7122,3988,8218
2021-01-05,73124,26285,43773,7096,30950,18502,7137,12493,23969,2450,17442,15399,7971,4223,9125
2021-01-06,86121,34230,46874,7689,32874,23148,7248,12101,34302,2315,13972,16686,7447,3844,8465
2021-01-07,88923,51734,45268,7522,33049,31730,8541,16433,28828,2458,13268,19821,6901,4140,8448
2021-01-08,92245,52562,47604,7980,47452,30564,9732,18558,30571,2151,12895,17144,7028,4295,8112
2021-01-09,110047,53465,59432,10497,68922,33766,12025,18647,31067,1921,13037,16544,13424,5249,8647
2021-01-10,95092,43777,56586,9536,59150,29281,10198,14320,47989,2273,13330,14877,10482,4940,8237
2021-01-11,73099,40240,60498,7262,37969,26118,8073,12929,34359,2716,16581,15439,8818,3969,7786
2021-01-12,77317,40010,66676,7577,38610,25310,8412,15654,33153,2044,19715,14350,8506,4424,7617
2021-01-13,127746,38329,62300,12538,41108,25532,8276,14064,34201,1860,14989,17103,9039,4726,8344
2021-01-14,294098,36742,56699,8324,46064,25875,8099,13115,43944,1954,14136,17649,8555,4561,8654
2021-01-15,160790,81508,60761,9110,54399,44289,8959,13442,45270,1803,15013,15326,8796,4835,8299
2021-01-16,154118,50770,71650,11543,76192,32839,11711,18522,41323,1737,14315,14150,10534,6205,9112
2021-01-17,119833,42500,62687,10956,65426,28776,10297,13717,52565,1696,14009,13883,9117,5564,7447
2021-01-18,86878,38291,53606,8918,46655,25337,8125,12960,42824,2156,23242,14905,8288,7869,7716
2021-01-19,87384,38533,51174,8984,49789,25574,8729,14784,39378,1984,27391,15502,8303,7165,8782
2021-01-20,94421,47548,51783,10496,54185,30478,8990,14731,35586,1733,16840,32030,14365,7020,8228
2021-01-21,93731,63491,53760,10238,61308,37386,9379,15869,44805,1823,14955,46710,10718,7051,7749
2021-01-22,103765,60901,67643,11148,69373,34254,10766,14322,44095,1626,14694,27225,23176,7926,7706
2021-01-23,110344,49820,75957,11398,75386,31742,11980,19082,35134,1459,13494,15738,12213,7686,7505
2021-01-24,99160,42031,67247,11471,73226,28406,10784,16060,31026,1522,13252,13935,10285,6860,7746
2021-01-25,104434,43880,64047,11167,69812,28281,9801,14423,37031,2200,17370,17238,9112,6139,7821
2021-01-26,113414,40221,61739,10640,114796,26663,9565,13903,33231,1891,22213,19822,8509,5741,8235
2021-01-27,105285,41866,65309,12561,100068,27918,9780,14177,30390,1768,15569,24062,8830,6482,8043
2021-01-28,109095,42204,67850,10921,91486,28142,9952,13982,40074,2721,14540,17939,8685,5587,8880
2021-01-29,108293,66550,76719,10629,85046,37139,10199,13903,57450,2026,14992,16849,10439,5722,9994
2021-01-30,104089,51759,69744,11266,83395,32410,10756,15933,33143,1823,13168,13779,8149,5572,8932
2021-01-31,107202,41748,69933,11542,84517,28458,10425,14165,37584,1701,13485,14821,7445,5599,8272
2021-02-01,117402,41765,77717,11538,85044,28024,11242,19013,39895,2056,19149,16017,7722,5655,10334
2021-02-02,119249,40826,76053,11687,87466,27905,10871,17880,40815,1903,23651,15330,7682,6001,14279
2021-02-03,113113,49082,122110,11899,84895,30799,10447,16839,41899,1681,15178,15804,7659,6504,17014
2021-02-04,117638,84285,99220,11653,87586,46558,10690,15783,41352,2014,14306,17625,7702,6711,11154
2021-02-05,122566,102669,85851,11959,82280,50780,10997,15218,67025,1737,13902,10217,7349,7859,9247
2021-02-06,123028,67714,77868,11937,76892,38764,12177,23890,50328,1624,12083,8609,6663,9310,8016
2021-02-07,123691,52291,80935,12646,79446,33917,10672,14922,40885,1731,13664,9273,7238,8825,8187
2021-02-08,134901,42253,77835,12236,80635,29831,10195,13744,40948,1973,14735,9471,7254,7966,8068
2021-02-09,118452,41633,77650,16778,83424,31880,10374,13652,39313,1579,16060,12450,7480,8305,8081
2021-02-10,134815,36564,76879,12613,84461,32102,9992,13343,39204,1576,11558,13434,11810,7629,7637
2021-02-11,173192,30987,69902,10560,101790,27058,10370,13594,39198,1531,9653,12131,7376,6386,6239
2021-02-12,124219,27161,66563,11507,102137,23239,11501,18289,42672,1461,9899,10135,7544,6852,6141
2021-02-13,121537,23560,64882,11658,96617,21086,9473,12137,39165,1422,9292,9478,7076,6705,5755
2021-02-14,114822,25042,64902,11241,89722,21050,9113,10711,36854,1460,10099,9772,6335,6482,5727
2021-02-15,113093,22747,63706,12016,88531,19901,9133,10041,30742,1523,11715,10419,6427,6520,5874
2021-02-16,105622,22207,63050,12395,86578,19549,8792,7786,34910,1575,15356,10409,6985,6455,5794
2021-02-17,101408,23311,66961,12084,79054,19502,8616,6419,31896,1555,10448,12158,6643,6330,7884
2021-02-18,98528,26296,67496,12658,77369,20897,8008,7670,38625,1927,11613,12136,7493,6425,7071
2021-02-19,94154,26908,64944,11991,74503,21106,8359,9841,29634,1724,12003,11715,7175,6968,6940
2021-02-20,91027,32710,63302,12184,72964,24547,8381,10549,39214,2282,12411,14087,27138,7499,10145
2021-02-21,86129,23217,58389,13124,69457,19447,8710,13543,35926,1770,12426,11427,12265,6776,7542
2021-02-22,94846,28050,59621,12598,65831,21874,8196,10710,35515,2673,16472,12244,9791,5892,7984
2021-02-23,92199,33730,61821,12076,65113,24234,8277,10535,35699,2280,17789,12195,8540,5514,7273
2021-02-24,96469,29194,59240,13049,63520,22952,8179,10471,34590,2073,13214,17820,8897,5274,7072
2021-02-25,93195,28413,61316,11678,66535,22230,8517,11004,37716,3088,13102,22344,9123,5193,7438
2021-02-26,93701,30635,71433,18668,69182,22493,8597,11184,31547,1987,13283,14100,13877,5048,6933
2021-02-27,88493,29813,66394,13209,70914,22274,8651,12478,23585,1677,11661,12148,8690,4823,6362
2021-02-28,75963,29158,56880,10359,59497,21638,7815,11235,31268,1955,12176,11768,7779,4578,6423
2021-03-01,67300,27541,49194,7004,37371,19189,6559,14540,30362,2231,14920,12490,8218,3714,6690
2021-03-02,67901,27137,58237,6487,34378,18635,5831,11139,28635,1907,15730,11233,7431,3542,6317
2021-03-03,57315,33098,51765,7292,33736,20916,5421,11815,32434,1770,12351,11338,8326,3620,6190
2021-03-04,58858,42381,48534,7604,33930,26211,5545,10939,27469,2196,12567,12119,7780,3864,6331
2021-03-05,75287,48541,57337,9408,46279,25764,7092,12403,21216,1937,12498,11555,7561,4812,6827
2021-03-06,103214,37123,81019,13762,78543,25221,10344,16483,26121,1983,12149,10940,7712,5192,6451
2021-03-07,84703,33828,75474,11198,65363,23089,8428,11873,34270,1775,11777,10253,7022,4469,6221
2021-03-08,61399,30421,66871,7643,37002,20202,5626,10690,36765,2060,14150,11671,7362,3558,6407
2021-03-09,59317,29974,60544,7929,34937,19818,5525,12158,36287,1703,17116,11814,7567,3689,6439
2021-03-10,56153,29583,60021,12403,36004,19678,5678,11616,41419,1793,12741,15327,7542,4208,6612
2021-03-11,59403,26558,59200,8511,35709,18305,5519,10591,35977,1986,13041,15694,7353,4146,9710
2021-03-12,76841,28785,66130,9558,48325,20185,6236,11194,27604,1955,13553,12114,7823,4396,7978
2021-03-13,103757,34560,94547,14389,78661,24173,10685,17521,34972,1584,11394,10746,7335,5946,6685
2021-03-14,81463,29919,80661,11814,65534,21530,8109,12127,38786,1720,11729,10284,7006,5075,6162
2021-03-15,63203,28148,63847,7236,34754,19582,5658,11445,26651,2279,14393,11727,7922,4017,6434
2021-03-16,59754,27914,59791,7067,34192,19333,5626,11176,6156,1980,17004,11792,8397,5765,7237
2021-03-17,57756,28920,89900,7384,33602,19748,5510,10635,2676,1911,13520,12401,10658,4602,6554
2021-03-18,59104,45712,75025,7704,34572,26962,5264,10345,2848,2273,13025,12531,10333,4305,6752
2021-03-19,74060,44163,76348,8581,45666,25129,6276,10728,2704,2124,12962,11007,13819,4296,6773
2021-03-20,101525,35443,88968,13170,74105,24182,10217,14458,2934,1686,12487,10828,12234,5366,6438
2021-03-21,84662,30537,73425,11510,61336,21593,8208,11001,2811,1769,12928,10834,10678,4611,6112
2021-03-22,60188,30481,51916,6704,31879,19792,5146,9698,2328,3333,22439,11874,10853,3367,6178
2021-03-23,59934,28073,48884,7058,31591,18902,4868,9990,2331,3726,17186,11012,13859,3631,6117
2021-03-24,57816,28328,48627,8155,31649,19309,4818,9751,13935,2201,13138,16303,10711,4651,6008
2021-03-25,65799,29243,47576,7213,31214,19686,5001,9874,41529,2309,12747,23559,10613,3683,6013
2021-03-26,72481,32040,55124,10286,44543,20989,5916,11155,56957,2052,14822,16284,23382,4000,6178
2021-03-27,99396,31843,85676,12535,75141,22355,8934,14350,33153,1770,12207,13673,17900,4787,5919
2021-03-28,60808,30042,64514,11260,63867,20980,7783,11478,40164,1779,11826,12390,12830,4279,5727
2021-03-29,56227,26327,45797,7151,32891,18525,5031,10221,37708,2283,14503,12454,12529,3348,5685
2021-03-30,59527,24606,47673,6794,32749,17729,4791,9911,32318,2230,16184,11646,12657,3353,6245
2021-03-31,57839,28209,44164,12199,33308,19887,4899,10882,37904,1718,13000,13577,25851,12924,6561
2021-04-01,64396,48599,44513,7189,34141,29002,5765,13096,29804,2037,13632,14987,15824,23054,7216
2021-04-02,84957,56851,60208,8448,47253,30999,6601,12645,31758,1849,12427,12393,12423,17071,6370
2021-04-03,118307,42312,85056,12663,81810,28702,10487,17321,33806,1830,12521,11306,13696,13001,17907
2021-04-04,105878,33517,73407,11359,73632,24615,8892,12046,25965,1717,11267,10467,11456,12038,6929
2021-04-05,88385,36502,56964,9644,59557,25236,7671,10621,34050,2191,12886,11096,10690,9096,5858
2021-04-06,63233,36979,46713,6440,30734,23587,5212,9518,31695,2261,16651,11230,11683,8901,7153
2021-04-07,109269,36766,45067,6790,42090,23370,5234,10128,32813,2145,13683,17094,10578,9626,6397
2021-04-08,142909,35443,40880,6086,32430,23130,5968,12625,13386,2468,12932,14746,8662,6883,5866
2021-04-09,94362,32739,45601,6906,40316,21903,6212,10689,40413,2197,12656,10916,8544,7127,5932
2021-04-10,110482,37855,60965,10974,70175,26375,8825,14298,34689,1861,13958,10124,8104,8011,5731
2021-04-11,86650,40527,53506,10261,60574,28381,8176,11130,37581,2352,13238,10308,8097,7201,5631
2021-04-12,57868,32364,40439,6498,33324,25187,5310,10386,37295,2630,15479,11076,8286,5490,5846
2021-04-13,71158,43548,41674,6531,34545,31939,5365,11102,64506,2330,18320,11253,11527,6526,5785
2021-04-14,60058,35548,40080,9673,52313,25035,5226,10090,24438,2215,13284,11468,13428,5338,6214
2021-04-15,56069,50341,36359,6374,46399,28951,4939,9678,59166,2152,17774,12151,8234,4887,6129
2021-04-16,69464,35737,51273,7270,61103,23046,5760,10956,29455,2477,13250,10525,7832,4885,5924
2021-04-17,96243,31520,67691,11150,108302,24448,9969,18361,40580,2067,12728,9540,7412,6398,5845
2021-04-18,79394,51676,52426,9931,64230,41846,8236,12586,36671,2113,12963,8261,6796,5482,5951
2021-04-19,55950,34128,33664,5385,34989,31910,5744,10207,21340,2325,15043,9409,6662,3813,6208
2021-04-20,59984,28803,32881,5462,35883,21828,5560,9649,11156,2188,21259,10127,6460,3761,6582
2021-04-21,53304,25876,33505,5712,36716,18559,5292,9594,27754,2398,12606,14934,6062,4666,5954
2021-04-22,54696,24005,35760,5266,84423,17969,5606,9478,32871,4272,12804,22395,6218,5991,7030
2021-04-23,62871,25689,42991,5887,114609,19697,5470,9717,36572,2867,13051,14208,6851,7247,5967
2021-04-24,81763,25290,51521,9226,245519,20064,8581,13278,35198,2144,11562,12774,6234,5172,5975
2021-04-25,54049,23448,36223,5506,107626,23362,6078,9545,35762,2255,12029,9395,6006,4893,6055
2021-04-26,57216,22135,36219,5082,73023,22201,5154,8271,2402,2622,13987,11166,5812,4007,5722
2021-04-27,66362,23476,40591,5568,23035,18562,5163,8485,2766,2305,17662,11674,5861,3851,6205
2021-04-28,71458,32298,67218,11567,18317,23515,5544,9558,46145,2436,11507,10962,5897,3863,6417
2021-04-29,60124,57310,46704,6818,15568,34535,5662,9257,39146,2561,11099,11868,8919,4302,5833
2021-04-30,84185,58339,63199,7424,41666,33446,6999,11627,26837,1888,11698,10150,11629,4491,5596
2021-05-01,114583,39079,79875,10806,75712,32143,11150,18927,32647,1661,11038,9446,7448,4981,5399
2021-05-02,94540,33270,68206,10218,82497,29318,9631,11099,31765,1606,10998,8961,6383,4930,5287
2021-05-03,94339,31903,60400,10023,63654,30289,8901,9649,32890,1980,13171,9234,5936,4379,5509
2021-05-04,87806,31929,53886,11416,34222,29012,7711,9014,32588,1949,16189,9567,6850,4167,5730
2021-05-05,75606,33972,44262,8498,27000,28023,6878,8423,26993,1766,11970,12325,17718,3953,5659
2021-05-06,50598,52188,31755,5962,25674,32973,4664,8348,30015,2222,12543,14180,10511,3267,5898
2021-05-07,50584,48358,30685,5885,28036,31343,4535,7897,40889,1799,11072,10668,8908,6115,11100
2021-05-08,59684,43222,36908,6715,33452,25738,5469,9592,32930,1902,10754,9854,8074,15110,6843
2021-05-09,75180,42086,45961,8823,51828,25920,7453,10804,47172,1617,10734,9103,7668,15009,5851
2021-05-10,53581,39080,28885,5753,25163,24200,4821,8630,49929,2294,12510,9756,7154,9675,6084
2021-05-11,58354,33239,31319,5526,25376,21394,4750,8180,48022,1919,16204,9628,6634,9659,6098
2021-05-12,54456,37543,29969,6188,25634,22701,4801,7868,51450,2125,11077,10129,8982,5187,6230
2021-05-13,62360,45807,30019,5767,27371,28858,4887,8237,43224,2233,10861,10644,18413,4855,6430
2021-05-14,68227,48319,37827,6350,38539,32807,5681,8856,38546,1797,11719,9374,7686,4165,7334
2021-05-15,94505,52235,58258,9462,67020,35610,9164,12533,40848,1802,12167,10029,7487,5029,6917
2021-05-16,80487,45874,49713,8169,55322,30403,7809,27392,41706,1641,12837,9602,7062,4452,6699
2021-05-17,57267,42810,33425,5545,27335,27335,4849,30178,39835,2197,16993,10049,7412,3670,7489
2021-05-18,55503,43615,40504,6800,26671,27519,4796,17074,33929,1801,18109,11028,6554,3852,7586
2021-05-19,54169,37907,40155,5626,26732,25145,5160,8454,34862,1807,12951,13321,6310,4587,10328
2021-05-20,53450,32436,34721,5164,25621,23640,5187,8241,29060,2102,11817,13772,5592,3611,23141
2021-05-21,61914,42528,41277,5898,34659,31609,5856,10508,33844,1607,10971,10677,5965,4004,11451
2021-05-22,90248,45241,60575,8674,63504,39329,8680,13392,28574,1467,10806,9783,6142,4914,9549
2021-05-23,78085,57293,54600,8134,53541,45446,7680,10010,32921,1526,11280,9599,6034,4688,8918
2021-05-24,53406,65016,53626,5689,32087,44622,4974,8669,31024,2161,12638,9931,5494,3668,8909
2021-05-25,53788,48487,48161,5699,28232,30379,4708,8445,25221,1748,15172,9765,5970,3510,9024
2021-05-26,50485,35341,43220,5744,27454,23955,5150,10026,29306,1736,10987,11140,6025,3457,9727
2021-05-27,51877,41904,42500,5639,59383,25924,4992,8916,32467,2042,10538,11870,5715,3202,9088
2021-05-28,65111,95872,49845,6358,91142,52368,5671,8840,35226,1731,11550,10137,6306,3574,8258
2021-05-29,91515,54865,66913,9460,57458,40873,8437,11791,43067,1689,10769,9714,7879,4472,8457
2021-05-30,78360,37109,55294,8130,143423,29955,7737,9840,49924,1712,10822,9587,6851,4190,8134
2021-05-31,58579,29198,37429,5379,40569,23040,5332,9228,52942,2127,11987,10181,6416,3143,9602
2021-06-01,67144,28359,39560,6116,31075,23414,6404,11647,46155,1682,16096,10801,6654,3227,17465
2021-06-02,62308,31765,38191,11285,22466,23368,5985,11568,33476,1730,11525,13533,6441,2996,19557
2021-06-03,61459,27135,40352,7365,26170,20144,5807,10764,8909,2336,12002,15095,11377,3145,12015
2021-06-04,69997,27865,45224,6674,20072,21001,7185,13869,43718,1882,11713,12966,15853,3657,10506
2021-06-05,92816,26794,60320,9466,43732,23046,9759,16086,48012,1887,11468,13358,9300,4781,9919
2021-06-06,83278,24482,55450,8497,48289,21223,8380,10903,46626,1659,10768,11793,8059,4435,9199
2021-06-07,60327,28345,48876,5785,26246,21332,6177,9680,34842,3174,12294,11987,7299,3355,9268
2021-06-08,59679,41297,51229,5657,27103,25794,7136,12348,34075,2281,15193,11540,6515,3324,9505
2021-06-09,61000,49887,79774,6306,25286,29355,6398,10910,34188,2226,12197,11458,7026,3396,9292
2021-06-10,64157,48099,62448,6127,36676,29607,6471,12912,34189,2344,11477,13166,6917,3807,9467
2021-06-11,71422,37841,68479,7071,33944,25087,6431,11879,37290,1856,11793,14928,6627,3472,8373
2021-06-12,94807,37417,78373,13588,61117,27823,10493,20812,37768,1743,10704,17383,7239,4197,8386
2021-06-13,94849,33034,77956,12192,45566,25813,9734,14415,39829,1721,10927,14808,7097,4143,8174
2021-06-14,88742,31493,68486,10125,35358,23915,8966,12872,40871,2117,12534,15269,6427,3865,7911
2021-06-15,59299,28227,51113,6191,19396,20823,5695,10710,32678,2294,16267,17329,5732,3276,8536
2021-06-16,62241,27656,48305,7775,38243,21139,5847,10502,34390,1982,10898,46091,6999,3104,7802
2021-06-17,63264,29434,47051,5671,29263,21898,6382,12697,29321,2484,10202,47650,8681,3066,7705
